Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
test.fq	gtdb_genomes_reps_r214/database/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	17.0012	33.0136	98.53	59.269	NA-NA	HIGH	NA-NA	40	40.337	16896/26733	98.53	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
test.fq	gtdb_genomes_reps_r214/database/GCA/013/316/055/GCA_013316055.1_genomic.fna.gz	13.6010	5.0697	98.40	47.415	NA-NA	HIGH	NA-NA	32	32.576	3204/5288	98.40	WSNM01000066.1 MAG: Clostridia bacterium isolate RACS_050 NODE_1014_length_2371_cov_7.129032, whole genome shotgun sequence
test.fq	gtdb_genomes_reps_r214/database/GCF/001/591/705/GCF_001591705.1_genomic.fna.gz	10.6257	7.6853	98.18	37.043	NA-NA	HIGH	NA-NA	25	23.984	5711/10086	98.18	NZ_BCVK01000001.1 Lactococcus lactis subsp. cremoris NBRC 100676, whole genome shotgun sequence
test.fq	gtdb_genomes_reps_r214/database/GCA/910/587/645/GCA_910587645.1_genomic.fna.gz	9.3507	7.2881	99.99	32.598	NA-NA	HIGH	NA-NA	22	22.514	10972/10993	99.99	CAJUNA010000001.1 TPA_asm: uncultured Oscillospiraceae bacterium isolate MGBC162040 genome assembly, contig: MGBC162040.1, whole genome shotgun sequence
test.fq	gtdb_genomes_reps_r214/database/GCA/910/587/685/GCA_910587685.1_genomic.fna.gz	9.3507	5.1095	99.06	32.598	NA-NA	HIGH	NA-NA	22	22.024	5722/7664	99.06	CAJUMY010000001.1 TPA_asm: uncultured Christensenellaceae bacterium isolate MGBC161649 genome assembly, contig: MGBC161649.1, whole genome shotgun sequence
test.fq	gtdb_genomes_reps_r214/database/GCF/000/020/225/GCF_000020225.1_genomic.fna.gz	4.7655	3.9173	99.08	16.613	NA-NA	HIGH	NA-NA	11	11.212	8556/11412	99.08	NC_010655.1 Akkermansia muciniphila ATCC BAA-835, complete sequence
test.fq	gtdb_genomes_reps_r214/database/GCA/910/587/595/GCA_910587595.1_genomic.fna.gz	4.1214	2.6524	98.66	14.368	NA-NA	HIGH	NA-NA	9	9.697	5894/8964	98.66	CAJULQ010000001.1 TPA_asm: uncultured Christensenellaceae bacterium isolate MGBC158044 genome assembly, contig: MGBC158044.1, whole genome shotgun sequence
test.fq	gtdb_genomes_reps_r214/database/GCF/000/205/025/GCF_000205025.1_genomic.fna.gz	3.6071	3.1516	98.83	12.575	NA-NA	HIGH	NA-NA	8	8.487	8378/12065	98.83	NZ_GL883674.1 Parasutterella excrementihominis YIT 11859 Scfld0, whole genome shotgun sequence
test.fq	gtdb_genomes_reps_r214/database/GCF/000/159/355/GCF_000159355.1_genomic.fna.gz	3.0771	1.6905	95.02	10.727	NA-NA	HIGH	NA-NA	7	7.240	1568/7641	95.02	NZ_GG670151.1 Lactobacillus johnsonii ATCC 33200 SCAFFOLD32, whole genome shotgun sequence
test.fq	gtdb_genomes_reps_r214/database/GCA/910/589/675/GCA_910589675.1_genomic.fna.gz	2.6170	1.3597	97.37	9.123	NA-NA	HIGH	NA-NA	6	6.157	3137/7173	97.37	CAJUTO010000001.1 uncultured Lactobacillus sp. isolate MGBC166701 genome assembly, contig: MGBC166701.1, whole genome shotgun sequence
