Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/009/494/135/GCF_009494135.1_genomic.fna.gz	11.0716	11.3440	98.70	114.873	NA-NA	HIGH	NA-NA	77	82.899	9672/14513	98.70	NZ_VZCN01000152.1 Prevotella copri strain iAK278 NODE_100_length_10823_cov_4.92608_ID_291, whole genome shotgun sequence
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/723/465/GCF_000723465.1_genomic.fna.gz	9.9213	8.7993	98.10	102.938	NA-NA	HIGH	NA-NA	69	70.555	6823/12361	98.10	NZ_HF545616.1 Ruminococcus bicirculans strain 80/3 chromosome I, complete sequence
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/154/465/GCF_000154465.1_genomic.fna.gz	3.8822	2.9586	98.52	40.280	NA-NA	HIGH	NA-NA	27	26.945	6750/10726	98.52	NZ_DS499581.1 Alistipes putredinis DSM 17216 Scfld_02_11, whole genome shotgun sequence
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/000/432/435/GCA_000432435.1_genomic.fna.gz	3.4509	1.9406	98.72	35.805	NA-NA	HIGH	NA-NA	24	24.992	5458/8129	98.72	HF993111.1 Eubacterium sp. CAG:180 genomic scaffold, scf4, whole genome shotgun sequence
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/000/432/375/GCA_000432375.1_genomic.fna.gz	2.8757	1.6143	98.57	29.837	NA-NA	HIGH	NA-NA	20	20.485	5196/8123	98.57	HF985662.1 Firmicutes bacterium CAG:103 genomic scaffold, scf1, whole genome shotgun sequence
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/020/735/465/GCF_020735465.1_genomic.fna.gz	2.7319	2.0086	96.62	28.345	NA-NA	HIGH	NA-NA	19	19.448	3575/10375	96.62	NZ_CP085935.1 Collinsella stercoris DSM 13279 strain FDAARGOS_1572 chromosome, complete genome
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/900/545/585/GCA_900545585.1_genomic.fna.gz	2.7319	1.8019	98.24	28.345	NA-NA	HIGH	NA-NA	19	19.232	5515/9555	98.24	UQZR01000001.1 uncultured Clostridiales bacterium isolate UMGS792 genome assembly, contig: NODE_33_length_162773_cov_8.912764, whole genome shotgun sequence
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/023/921/805/GCF_023921805.1_genomic.fna.gz	2.7319	1.9394	98.29	28.345	NA-NA	HIGH	NA-NA	19	19.025	5816/9941	98.29	NZ_CP074197.1 Ruminococcus sp. FMBCY1 chromosome, complete genome
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/260/715/GCF_000260715.1_genomic.fna.gz	2.7319	1.5775	96.88	28.345	NA-NA	HIGH	NA-NA	19	19.300	3075/8207	96.88	NC_017834.1 Bifidobacterium animalis subsp. animalis ATCC 25527, complete sequence
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	2.5882	3.9926	99.06	26.853	NA-NA	HIGH	NA-NA	18	18.316	15757/21133	99.06	NC_009614.1 Phocaeicola vulgatus ATCC 8482, complete sequence
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/003/437/535/GCF_003437535.1_genomic.fna.gz	2.3006	2.7275	97.27	23.870	NA-NA	HIGH	NA-NA	16	16.816	7341/17289	97.27	NZ_QSQT01000001.1 Phocaeicola plebeius strain TF10-3AC TF10-3AC.Scaf1, whole genome shotgun sequence
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/010/509/575/GCF_010509575.1_genomic.fna.gz	2.3006	2.1325	97.70	23.870	NA-NA	HIGH	NA-NA	16	16.444	6301/12970	97.70	NZ_CP048437.1 Faecalibacterium duncaniae strain JCM 31915 chromosome, complete genome
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/023/347/255/GCF_023347255.1_genomic.fna.gz	2.1568	2.0101	98.57	22.378	NA-NA	HIGH	NA-NA	15	14.152	8280/12942	98.57	NZ_CP094466.1 Faecalibacterium sp. I4384 chromosome, complete genome
../wallen_disk/reads/SRR19064322_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/406/815/GCF_001406815.1_genomic.fna.gz	2.1568	2.1489	98.57	22.378	NA-NA	HIGH	NA-NA	15	15.319	9127/14285	98.57	NZ_CVRR01000001.1 Roseburia faecis strain M72, whole genome shotgun sequence
