Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
mouse/SRR10078202_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/011/065/GCF_000011065.1_genomic.fna.gz	18.1014	31.8863	98.54	127.574	NA-NA	HIGH	NA-NA	89	89.634	16958/26733	98.54	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
mouse/SRR10078202_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/013/316/055/GCA_013316055.1_genomic.fna.gz	14.6438	4.9516	98.45	103.206	NA-NA	HIGH	NA-NA	72	72.254	3260/5288	98.45	WSNM01000066.1 MAG: Clostridia bacterium isolate RACS_050 NODE_1014_length_2371_cov_7.129032, whole genome shotgun sequence
mouse/SRR10078202_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/587/645/GCA_910587645.1_genomic.fna.gz	9.7625	6.9026	100.00	68.804	NA-NA	HIGH	NA-NA	48	48.857	10984/10993	100.00	CAJUNA010000001.1 TPA_asm: uncultured Oscillospiraceae bacterium isolate MGBC162040 genome assembly, contig: MGBC162040.1, whole genome shotgun sequence
mouse/SRR10078202_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/591/705/GCF_001591705.1_genomic.fna.gz	9.5591	6.2719	98.62	67.370	NA-NA	HIGH	NA-NA	47	52.168	6550/10086	98.62	NZ_BCVK01000001.1 Lactococcus lactis subsp. cremoris NBRC 100676, whole genome shotgun sequence
mouse/SRR10078202_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/587/685/GCA_910587685.1_genomic.fna.gz	9.3558	4.6377	99.08	65.937	NA-NA	HIGH	NA-NA	46	46.993	5757/7664	99.08	CAJUMY010000001.1 TPA_asm: uncultured Christensenellaceae bacterium isolate MGBC161649 genome assembly, contig: MGBC161649.1, whole genome shotgun sequence
mouse/SRR10078202_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/020/225/GCF_000020225.1_genomic.fna.gz	4.6779	3.4883	99.08	32.968	NA-NA	HIGH	NA-NA	23	23.025	8574/11412	99.08	NC_010655.1 Akkermansia muciniphila ATCC BAA-835, complete sequence
mouse/SRR10078202_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/587/595/GCA_910587595.1_genomic.fna.gz	4.0677	2.3748	98.66	28.668	NA-NA	HIGH	NA-NA	20	20.342	5906/8964	98.66	CAJULQ010000001.1 TPA_asm: uncultured Christensenellaceae bacterium isolate MGBC158044 genome assembly, contig: MGBC158044.1, whole genome shotgun sequence
mouse/SRR10078202_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/205/025/GCF_000205025.1_genomic.fna.gz	3.4576	2.7405	98.83	24.368	NA-NA	HIGH	NA-NA	17	17.412	8388/12065	98.83	NZ_GL883674.1 Parasutterella excrementihominis YIT 11859 Scfld0, whole genome shotgun sequence
mouse/SRR10078202_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/159/355/GCF_000159355.1_genomic.fna.gz	3.0508	1.5204	95.03	21.501	NA-NA	HIGH	NA-NA	15	15.103	1575/7641	95.03	NZ_GG670151.1 Lactobacillus johnsonii ATCC 33200 SCAFFOLD32, whole genome shotgun sequence
mouse/SRR10078202_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/910/589/675/GCA_910589675.1_genomic.fna.gz	2.6100	1.2302	97.38	18.395	NA-NA	HIGH	NA-NA	12	12.833	3152/7173	97.38	CAJUTO010000001.1 uncultured Lactobacillus sp. isolate MGBC166701 genome assembly, contig: MGBC166701.1, whole genome shotgun sequence
