Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	26.1802	0.1060	96.40	765.866	NA-NA	HIGH	NA-NA	681	521.471	17/53	96.40	IMGVR_UViG_3300047562_000850|3300047562|Ga0485290_0000928
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	13.1862	0.0670	96.56	385.744	NA-NA	HIGH	NA-NA	343	431.630	27/80	96.56	IMGVR_UViG_3300040808_000611|3300040808|Ga0436642_000675
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/429/405/GCF_000429405.1_genomic.fna.gz	6.1895	8.0562	98.40	181.064	NA-NA	HIGH	NA-NA	161	145.512	11707/19298	98.40	NZ_AUBU01000001.1 Algoriphagus marincola DSM 16067 G457DRAFT_scaffold00001.1_C, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/023/263/995/GCA_023263995.1_genomic.fna.gz	6.1510	6.9632	97.03	179.939	NA-NA	HIGH	NA-NA	160	155.482	6570/16735	97.03	JALQTQ010000100.1 MAG: Akkermansiaceae bacterium isolate DAH.28 NODE_100_length_11657_cov_5.190155, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	5.3821	0.0359	96.75	157.447	NA-NA	HIGH	NA-NA	140	103.881	42/117	96.75	IMGVR_UViG_3300037566_000145|3300037566|Ga0394805_000142|239-22920
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	4.3442	0.0152	100.00	127.082	NA-NA	HIGH	NA-NA	113	115.846	52/52	100.00	IMGVR_UViG_3300037785_000075|3300037785|Ga0394794_001051
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/003/667/315/GCF_003667315.2_genomic.fna.gz	3.7675	5.5802	98.49	110.213	NA-NA	HIGH	NA-NA	98	89.289	13779/22084	98.49	NZ_RCTZ02000010.1 Tropicibacter sp. LMIT003 NODE_10_length_165829_cov_73.419868, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	3.3831	0.0509	98.61	98.967	NA-NA	HIGH	NA-NA	88	132.962	132/204	98.61	IMGVR_UViG_3300037854_000039|3300037854|Ga0394812_00268
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/759/025/GCF_000759025.1_genomic.fna.gz	2.4604	5.6862	99.83	71.976	NA-NA	HIGH	NA-NA	64	82.806	30225/31904	99.83	NZ_JPOS01000001.1 Phaeodactylibacter xiamenensis strain KD52 Scaffold1_1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/002/457/365/GCA_002457365.1_genomic.fna.gz	1.9222	0.7781	98.47	56.231	NA-NA	HIGH	NA-NA	50	49.930	3695/5962	98.47	NTKP01000001.1 MAG: Rhodothermaeota bacterium MED-G12 Rhodothermaeota-MED-G12-C1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/022/810/765/GCF_022810765.1_genomic.fna.gz	1.8069	1.8569	98.16	52.857	NA-NA	HIGH	NA-NA	47	40.614	8298/14759	98.16	NZ_CP094494.1 Winogradskyella sp. MH6 chromosome, complete genome
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	1.3455	0.0239	97.72	39.362	NA-NA	HIGH	NA-NA	35	38.853	129/264	97.72	IMGVR_UViG_3300037589_000026|3300037589|Ga0394801_000531
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/024/742/755/GCA_024742755.1_genomic.fna.gz	1.3071	2.6683	98.61	38.237	NA-NA	HIGH	NA-NA	34	36.277	19162/29563	98.61	JANSXW010000172.1 MAG: bacterium isolate bin.35 k141_100783_length_12892_cov_71.0937, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/900/115/865/GCF_900115865.1_genomic.fna.gz	1.2302	1.5993	97.61	35.988	NA-NA	HIGH	NA-NA	32	56.059	8988/19031	97.61	NZ_FOXY01000059.1 Donghicola eburneus strain DSM 29127, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	1.1149	0.0058	96.64	32.614	NA-NA	HIGH	NA-NA	29	25.074	27/78	96.64	IMGVR_UViG_3300038701_001745|3300038701|Ga0401683_000510
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.9611	0.0030	95.44	28.115	NA-NA	HIGH	NA-NA	25	17.750	12/51	95.44	IMGVR_UViG_3300040856_000918|3300040856|Ga0436647_0004642
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.9227	0.0038	98.70	26.991	NA-NA	HIGH	NA-NA	24	20.500	44/66	98.70	IMGVR_UViG_3300037785_000008|3300037785|Ga0394794_000914
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.8458	0.0050	97.03	24.742	NA-NA	HIGH	NA-NA	22	19.419	31/79	97.03	IMGVR_UViG_3300040806_000323|3300040806|Ga0436636_0001030
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.7304	0.0052	96.36	21.368	NA-NA	HIGH	NA-NA	19	11.250	32/101	96.36	IMGVR_UViG_3300005613_000409|3300005613|Ga0074649_1001860
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/007/993/045/GCF_007993045.1_genomic.fna.gz	0.7304	1.2897	99.32	21.368	NA-NA	HIGH	NA-NA	19	18.237	20346/25176	99.32	NZ_VOOR01000001.1 Phaeodactylibacter luteus strain KCTC 42180 1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.6535	0.0026	95.14	19.119	NA-NA	HIGH	NA-NA	17	15.615	13/61	95.14	IMGVR_UViG_3300034418_000351|3300034418|Ga0348337_002442
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.5767	0.0026	99.55	16.869	NA-NA	HIGH	NA-NA	15	16.553	47/54	99.55	IMGVR_UViG_3300037783_000069|3300037783|Ga0394793_00334|1-15642
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/009/910/365/GCF_009910365.1_genomic.fna.gz	0.5767	0.5243	96.88	16.869	NA-NA	HIGH	NA-NA	15	14.287	4943/13202	96.88	NZ_CP036423.1 Aequoribacter fuscus strain IMCC3088 chromosome, complete genome
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.5062	0.0017	95.44	14.807	NA-NA	HIGH	NA-NA	14	13.167	12/51	95.44	IMGVR_UViG_3300041403_000812|3300041403|Ga0436640_0002903
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.4499	0.0021	97.21	13.162	NA-NA	HIGH	NA-NA	11	11.704	27/65	97.21	IMGVR_UViG_3300027845_000136|3300027845|Ga0209271_10000352
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.4400	0.0028	96.02	12.871	NA-NA	HIGH	NA-NA	12	11.444	27/95	96.02	IMGVR_UViG_3300025769_001007|3300025769|Ga0208767_1001121
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.4212	0.0036	97.05	12.321	NA-NA	HIGH	NA-NA	10	10.956	45/114	97.05	IMGVR_UViG_3300038701_000270|3300038701|Ga0401683_000250
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.3689	0.0033	96.54	10.791	NA-NA	HIGH	NA-NA	8	9.595	42/125	96.54	IMGVR_UViG_3300037785_000025|3300037785|Ga0394794_000473
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/004/366/715/GCF_004366715.1_genomic.fna.gz	0.3449	0.3266	99.49	10.090	NA-NA	HIGH	NA-NA	9	8.972	11770/13809	99.49	NZ_SOQZ01000001.1 Meridianimaribacter flavus strain CGMCC 1.10957 Ga0079837_101, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/238/255/GCF_000238255.3_genomic.fna.gz	0.3301	0.4607	97.29	9.655	NA-NA	HIGH	NA-NA	9	8.585	8625/20193	97.29	NZ_CP011039.1 Pseudoalteromonas spongiae UST010723-006 chromosome I, complete sequence
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.3298	0.0020	99.70	9.646	NA-NA	HIGH	NA-NA	9	8.577	71/78	99.70	IMGVR_UViG_3300037785_000117|3300037785|Ga0394794_000350|21124-41454
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.3145	0.0016	97.65	9.201	NA-NA	HIGH	NA-NA	8	8.182	44/92	97.65	IMGVR_UViG_3300038701_001295|3300038701|Ga0401683_000512
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.3135	0.0009	95.34	9.170	NA-NA	HIGH	NA-NA	6	8.154	13/57	95.34	IMGVR_UViG_3300044450_000155|3300044450|Ga0451481_004501
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.2996	0.0019	99.59	8.764	NA-NA	HIGH	NA-NA	8	7.793	82/93	99.59	IMGVR_UViG_3300037785_000108|3300037785|Ga0394794_000482|2-21905
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/003/003/355/GCF_003003355.1_genomic.fna.gz	0.2919	0.4019	98.66	8.539	NA-NA	HIGH	NA-NA	8	7.592	13146/19999	98.66	NZ_PVTQ01000001.1 Donghicola tyrosinivorans strain DSM 100212 Ga0181042_101, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/001/306/455/GCF_001306455.1_genomic.fna.gz	0.2863	0.3762	96.76	8.375	NA-NA	HIGH	NA-NA	7	7.447	7056/19569	96.76	NZ_LGTQ01000001.1 Jiulongibacter sediminis strain JN14-9 contig1, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.2817	0.0016	98.72	8.240	NA-NA	HIGH	NA-NA	6	7.327	55/82	98.72	IMGVR_UViG_3300037783_000060|3300037783|Ga0394793_00477
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.2584	0.0026	95.42	7.560	NA-NA	HIGH	NA-NA	7	6.722	36/154	95.42	IMGVR_UViG_3300038701_000543|3300038701|Ga0401683_000182
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.2449	0.0045	96.55	7.165	NA-NA	HIGH	NA-NA	7	6.371	89/264	96.55	IMGVR_UViG_3300038701_001110|3300038701|Ga0401683_000013
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.2397	0.0011	95.24	7.012	NA-NA	HIGH	NA-NA	5	6.235	17/77	95.24	IMGVR_UViG_3300045135_003282|3300045135|Ga0438278_0002483
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.2199	0.0012	97.05	6.431	NA-NA	HIGH	NA-NA	7	5.719	32/81	97.05	IMGVR_UViG_3300037785_000074|3300037785|Ga0394794_000732
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.2010	0.0013	95.63	5.879	NA-NA	HIGH	NA-NA	4	5.227	22/88	95.63	IMGVR_UViG_3300038701_000339|3300038701|Ga0401683_000384
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.1970	0.0014	95.44	5.764	NA-NA	HIGH	NA-NA	5	5.125	24/102	95.44	IMGVR_UViG_3300031840_000649|3300031840|Ga0326493_1000449
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.1929	0.0013	98.08	5.643	NA-NA	HIGH	NA-NA	4	5.018	56/102	98.08	IMGVR_UViG_3300037785_000123|3300037785|Ga0394794_000091|151133-173616
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.1922	0.0017	95.25	5.623	NA-NA	HIGH	NA-NA	4	5.000	27/122	95.25	IMGVR_UViG_3300045135_003618|3300045135|Ga0438278_0000619|10831-40176
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.1893	0.0008	95.63	5.537	NA-NA	HIGH	NA-NA	4	4.923	13/52	95.63	IMGVR_UViG_3300033182_001039|3300033182|Ga0369852_1061495
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.1850	0.0009	95.35	5.412	NA-NA	HIGH	NA-NA	5	4.812	16/70	95.35	IMGVR_UViG_2901664502_000010|2901664502|2901664545|7631-24565
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.1837	0.0012	95.38	5.373	NA-NA	HIGH	NA-NA	4	4.778	18/78	95.38	IMGVR_UViG_3300045135_003619|3300045135|Ga0438278_0000633|18088-39624
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.1826	0.0011	96.24	5.342	NA-NA	HIGH	NA-NA	5	4.750	28/92	96.24	IMGVR_UViG_3300037855_000039|3300037855|Ga0394813_00271
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.1730	0.0010	98.77	5.061	NA-NA	HIGH	NA-NA	4	4.500	62/91	98.77	IMGVR_UViG_3300043015_000553|3300043015|Ga0436639_0000579
