Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	19.6477	0.1060	96.40	765.866	NA-NA	HIGH	NA-NA	681	521.471	17/53	96.40	IMGVR_UViG_3300047562_000850|3300047562|Ga0485290_0000928
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	9.8960	0.0670	96.56	385.744	NA-NA	HIGH	NA-NA	343	431.630	27/80	96.56	IMGVR_UViG_3300040808_000611|3300040808|Ga0436642_000675
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.45.fa	5.6260	9.3095	99.70	219.301	NA-NA	HIGH	NA-NA	195	192.627	16614/18261	99.70	NODE_325_length_319053_cov_36.984093
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.30.fa	4.7028	8.2070	100.00	183.313	NA-NA	HIGH	NA-NA	163	164.217	19598/19598	100.00	NODE_5_length_879764_cov_29.748527
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.28.fa	4.6451	7.9772	100.00	181.064	NA-NA	HIGH	NA-NA	161	162.720	18633/18647	100.00	NODE_35_length_357553_cov_5.004594
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.40.fa	4.1546	3.9493	100.00	161.945	NA-NA	HIGH	NA-NA	144	144.294	10423/10429	100.00	NODE_2_length_1376629_cov_24.301006
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	4.0392	0.0359	96.67	157.447	NA-NA	HIGH	NA-NA	140	103.683	41/117	96.67	IMGVR_UViG_3300037566_000145|3300037566|Ga0394805_000142|239-22920
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.22.fa	4.0103	11.5064	100.00	156.322	NA-NA	HIGH	NA-NA	139	141.550	31125/31127	100.00	NODE_11_length_489581_cov_24.345591
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	3.2602	0.0152	100.00	127.082	NA-NA	HIGH	NA-NA	113	115.846	52/52	100.00	IMGVR_UViG_3300037785_000075|3300037785|Ga0394794_001051
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.32.fa	2.9140	5.3826	99.98	113.587	NA-NA	HIGH	NA-NA	101	103.791	20414/20535	99.98	NODE_102_length_147659_cov_17.899568
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	2.5389	0.0509	97.32	98.967	NA-NA	HIGH	NA-NA	88	131.659	88/204	97.32	IMGVR_UViG_3300037854_000039|3300037854|Ga0394812_00268
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.1.fa	2.4524	4.7170	99.99	95.593	NA-NA	HIGH	NA-NA	85	88.225	21108/21174	99.99	NODE_40_length_247006_cov_14.337947
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.23.fa	1.4714	1.5891	99.98	57.356	NA-NA	HIGH	NA-NA	51	53.153	11857/11934	99.98	NODE_4_length_1144474_cov_2.268261
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/022/810/765/GCF_022810765.1_genomic.fna.gz	1.3849	1.8964	95.11	53.982	NA-NA	HIGH	NA-NA	48	45.080	3117/14759	95.11	NZ_CP094494.1 Winogradskyella sp. MH6 chromosome, complete genome
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	1.0098	0.0239	97.72	39.362	NA-NA	HIGH	NA-NA	35	38.853	129/264	97.72	IMGVR_UViG_3300037589_000026|3300037589|Ga0394801_000531
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/8_bin.33.fa	1.0098	2.3194	99.34	39.362	NA-NA	HIGH	NA-NA	35	33.229	20445/25110	99.34	NODE_983_length_44268_cov_0.947305
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.20.fa	0.9521	1.7062	100.00	37.112	NA-NA	HIGH	NA-NA	33	45.968	19593/19598	100.00	NODE_12_length_461022_cov_6.972796
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.24.fa	0.8944	1.6687	100.00	34.863	NA-NA	HIGH	NA-NA	31	32.184	20620/20638	100.00	NODE_8_length_608799_cov_5.133686
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.8367	0.0058	96.64	32.614	NA-NA	HIGH	NA-NA	29	25.074	27/78	96.64	IMGVR_UViG_3300038701_001745|3300038701|Ga0401683_000510
biofilm_reads/SRR24442559_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/024/742/755/GCA_024742755.1_genomic.fna.gz	0.8078	2.1974	95.30	31.489	NA-NA	HIGH	NA-NA	28	24.822	6655/29563	95.30	JANSXW010000172.1 MAG: bacterium isolate bin.35 k141_100783_length_12892_cov_71.0937, whole genome shotgun sequence
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.33.fa	0.7790	1.0431	99.99	30.365	NA-NA	HIGH	NA-NA	27	26.906	14745/14777	99.99	NODE_200_length_127470_cov_1.208861
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.7213	0.0030	95.17	28.115	NA-NA	HIGH	NA-NA	25	18.364	11/51	95.17	IMGVR_UViG_3300040856_000918|3300040856|Ga0436647_0004642
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.6924	0.0038	98.70	26.991	NA-NA	HIGH	NA-NA	24	20.500	44/66	98.70	IMGVR_UViG_3300037785_000008|3300037785|Ga0394794_000914
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.35.fa	0.6924	0.7042	99.90	26.991	NA-NA	HIGH	NA-NA	24	22.871	10860/11218	99.90	NODE_624_length_47691_cov_1.431272
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.6347	0.0050	97.03	24.742	NA-NA	HIGH	NA-NA	22	19.419	31/79	97.03	IMGVR_UViG_3300040806_000323|3300040806|Ga0436636_0001030
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.4.fa	0.6059	0.6251	99.98	23.617	NA-NA	HIGH	NA-NA	21	22.010	10781/10857	99.98	NODE_394_length_60094_cov_2.581870
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.9.fa	0.5770	0.6399	100.00	22.492	NA-NA	HIGH	NA-NA	20	20.278	12308/12310	100.00	NODE_4_length_913046_cov_3.255035
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.38.fa	0.5770	1.2117	99.99	22.492	NA-NA	HIGH	NA-NA	20	19.773	22406/22471	99.99	NODE_172_length_106921_cov_3.226764
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.5482	0.0052	96.36	21.368	NA-NA	HIGH	NA-NA	19	11.250	32/101	96.36	IMGVR_UViG_3300005613_000409|3300005613|Ga0074649_1001860
biofilm_reads/SRR24442559_1.fastq.gz	imgvr_reps.fna	0.4905	0.0026	95.14	19.119	NA-NA	HIGH	NA-NA	17	15.615	13/61	95.14	IMGVR_UViG_3300034418_000351|3300034418|Ga0348337_002442
biofilm_reads/SRR24442559_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.43.fa	0.4328	0.5080	100.00	16.869	NA-NA	HIGH	NA-NA	15	15.316	12887/12888	100.00	NODE_15_length_418462_cov_2.582139
