Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/002/335/115/GCA_002335115.1_genomic.fna.gz	8.0133	2.2386	97.74	79.202	NA-NA	HIGH	NA-NA	58	58.649	5188/10554	97.74	DDCR01000036.1 MAG TPA_asm: Oceanospirillaceae bacterium UBA2001 UBA2001_contig_10098, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/002/312/935/GCA_002312935.1_genomic.fna.gz	7.3225	2.0402	99.82	72.374	NA-NA	HIGH	NA-NA	53	48.300	9843/10420	99.82	DCAT01000183.1 MAG TPA_asm: Oceanospirillaceae bacterium UBA1126 UBA1126_contig_100800, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/905/614/365/GCA_905614365.1_genomic.fna.gz	6.6317	0.8601	99.79	65.547	NA-NA	HIGH	NA-NA	48	52.274	4620/4936	99.79	CAJQSO010000001.1 MAG: uncultured SUP05 cluster bacterium isolate RIS_SAG_37 genome assembly, contig: c_000000002941, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/002/313/335/GCA_002313335.1_genomic.fna.gz	3.4540	0.7568	98.01	34.139	NA-NA	HIGH	NA-NA	25	21.908	4221/7859	98.01	DCBC01000172.1 MAG TPA_asm: Porticoccaceae bacterium UBA1117 UBA1117_contig_10045, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/913/050/015/GCA_913050015.1_genomic.fna.gz	3.3158	0.3332	99.95	32.773	NA-NA	HIGH	NA-NA	24	23.400	3838/3892	99.95	CAJXAZ010000001.1 TPA_asm: uncultured Gammaproteobacteria bacterium isolate ERR599090_bin.2_MetaBAT_v2.12.1_MAG genome assembly, contig: NODE_65_length_76410_cov_322.302508, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/905/612/405/GCA_905612405.1_genomic.fna.gz	2.9014	0.3603	97.64	28.677	NA-NA	HIGH	NA-NA	21	12.644	2245/4714	97.64	CAJQRX010000001.1 MAG: uncultured SUP05 cluster bacterium isolate RIS_SAG_20 genome assembly, contig: c_000000001658, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/000/981/705/GCA_000981705.1_genomic.fna.gz	2.7632	0.8859	99.94	27.311	NA-NA	HIGH	NA-NA	20	19.625	11653/11887	99.94	LAQD01000021.1 MAG: Rhodobacteraceae bacterium ASP10-04a contig1133, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/905/612/365/GCA_905612365.1_genomic.fna.gz	2.6250	0.1854	99.57	25.946	NA-NA	HIGH	NA-NA	19	14.049	2259/2582	99.57	CAJQRP010000001.1 uncultured Candidatus Pelagibacter sp. isolate RIS_SAG_13 genome assembly, contig: c_000000001136, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/002/470/565/GCA_002470565.1_genomic.fna.gz	2.6250	0.6219	99.24	25.946	NA-NA	HIGH	NA-NA	19	18.878	7024/8907	99.24	DKMQ01000035.1 MAG TPA_asm: Oceanospirillaceae bacterium UBA7410 UBA7410_contig_10439, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/905/182/325/GCA_905182325.1_genomic.fna.gz	2.4869	0.5405	98.00	24.580	NA-NA	HIGH	NA-NA	18	17.244	4406/8244	98.00	CAJJBD010000001.1 uncultured Planktomarina sp. isolate FRAM18_bin043 genome assembly, contig: FRAM17_bin043-1, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/905/618/915/GCA_905618915.1_genomic.fna.gz	2.4869	0.2424	98.82	24.580	NA-NA	HIGH	NA-NA	18	14.149	2447/3533	98.82	CAJQTI010000001.1 uncultured Candidatus Pelagibacter sp. isolate RIS_SAG_53 genome assembly, contig: c_000000003664, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/000/420/305/GCF_000420305.1_genomic.fna.gz	2.3487	0.8232	98.99	23.214	NA-NA	HIGH	NA-NA	17	17.053	9760/13388	98.99	NZ_ATUR01000001.1 Novosphingopyxis baekryungensis DSM 16222 G410DRAFT_scaffold00010.10_C, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/913/009/535/GCA_913009535.1_genomic.fna.gz	2.0724	0.3711	95.41	20.483	NA-NA	HIGH	NA-NA	15	13.911	1577/6766	95.41	CAJVXR010000001.1 TPA_asm: uncultured Flavobacteriales bacterium isolate SRR5976591_bin.45_MetaBAT_v2.12.1_MAG genome assembly, contig: NODE_215_length_66363_cov_15.376908, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/000/831/005/GCA_000831005.1_genomic.fna.gz	1.6928	0.8927	99.45	16.731	NA-NA	HIGH	NA-NA	12	12.252	16748/19858	99.45	CP007152.1 Marinobacter salarius strain R9SW1, complete genome
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/905/182/265/GCA_905182265.1_genomic.fna.gz	1.4088	0.3551	99.83	13.925	NA-NA	HIGH	NA-NA	10	10.197	9101/9598	99.83	CAJJAO010000001.1 gamma proteobacterium HTCC2207 isolate FRAM18_bin231 genome assembly, contig: FRAM18_bin231-1, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/913/050/305/GCA_913050305.1_genomic.fna.gz	1.3575	0.2731	99.65	13.418	NA-NA	HIGH	NA-NA	9	9.826	6874/7657	99.65	CAJXAS010000001.1 MAG TPA_asm: uncultured Polaribacter sp. isolate ERR599008_bin.102_MetaBAT_v2.12.1_MAG genome assembly, contig: NODE_430_length_55785_cov_26.205347, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/913/045/325/GCA_913045325.1_genomic.fna.gz	1.3370	0.2873	99.93	13.215	NA-NA	HIGH	NA-NA	9	9.677	7995/8165	99.93	CAJWPZ010000001.1 TPA_asm: uncultured Flavobacteriaceae bacterium isolate ERR598945_bin.23_MetaBAT_v2.12.1_MAG genome assembly, contig: NODE_1_length_213477_cov_22.6796, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/905/612/335/GCA_905612335.1_genomic.fna.gz	1.2315	0.0865	98.21	12.172	NA-NA	HIGH	NA-NA	11	8.913	1478/2586	98.21	CAJQRT010000001.1 uncultured Candidatus Pelagibacter sp. isolate RIS_SAG_15 genome assembly, contig: c_000000001230, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCF/024/171/405/GCF_024171405.1_genomic.fna.gz	1.1646	0.4263	97.69	11.511	NA-NA	HIGH	NA-NA	9	8.430	6695/13819	97.69	NZ_JALJZT010000001.1 Qipengyuania citrea strain H150 Ga0466837_01, whole genome shotgun sequence
new_ocean_study/ERR11413643_1.fastq.gz	gtdb_genomes_reps_r214/database/GCA/905/616/395/GCA_905616395.1_genomic.fna.gz	1.1325	0.1465	97.79	11.193	NA-NA	HIGH	NA-NA	9	8.197	2386/4766	97.79	CAJQSQ010000001.1 uncultured Candidatus Pelagibacter sp. isolate RIS_SAG_41 genome assembly, contig: c_000000003165, whole genome shotgun sequence
