Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
real_gut_reads/dedup_SRR6075232_1.fastq.gz	gtdb_genomes_reps_r207/GCF/015/074/785/GCF_015074785.1_genomic.fna.gz	22.0917	21.5706	97.65	561.156	NA-NA	HIGH	NA-NA	409	367.494	7568/15835	97.65	NZ_CP042464.1 Prevotella copri strain YF2 chromosome
real_gut_reads/dedup_SRR6075232_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/437/535/GCF_003437535.1_genomic.fna.gz	10.2086	10.2362	99.42	259.312	NA-NA	HIGH	NA-NA	189	164.212	14425/17289	99.42	NZ_QSQT01000001.1 Phocaeicola plebeius strain TF10-3AC TF10-3AC.Scaf1, whole genome shotgun sequence
real_gut_reads/dedup_SRR6075232_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/557/035/GCA_900557035.1_genomic.fna.gz	4.9153	2.6375	99.08	124.854	NA-NA	HIGH	NA-NA	91	109.561	6905/9203	99.08	USRA01000001.1 uncultured Prevotella sp. isolate UMGS1996 genome assembly, contig: NODE_135_length_79939_cov_28.321591, whole genome shotgun sequence
real_gut_reads/dedup_SRR6075232_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/723/465/GCF_000723465.1_genomic.fna.gz	2.9708	2.2284	97.67	75.461	NA-NA	HIGH	NA-NA	55	54.711	5949/12361	97.67	NZ_HF545616.1 Ruminococcus bicirculans strain 80/3 chromosome I, complete sequence
real_gut_reads/dedup_SRR6075232_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/465/GCF_000154465.1_genomic.fna.gz	2.9708	1.9148	99.15	75.461	NA-NA	HIGH	NA-NA	55	49.304	8234/10726	99.15	NZ_DS499581.1 Alistipes putredinis DSM 17216 Scfld_02_11, whole genome shotgun sequence
real_gut_reads/dedup_SRR6075232_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/680/455/GCF_009680455.1_genomic.fna.gz	2.7547	2.1044	98.26	69.973	NA-NA	HIGH	NA-NA	51	47.731	7638/13152	98.26	NZ_WKRD01000010.1 Lachnospira eligens strain BIOML-A1 scaffold10_size99411, whole genome shotgun sequence
real_gut_reads/dedup_SRR6075232_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/324/125/GCF_003324125.1_genomic.fna.gz	2.2686	2.0115	98.74	57.625	NA-NA	HIGH	NA-NA	42	38.613	10038/14874	98.74	NZ_PSQF01000100.1 Subdoligranulum sp. APC924/74 NODE_100_length_8871_cov_1193.02, whole genome shotgun sequence
real_gut_reads/dedup_SRR6075232_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/205/GCF_000154205.1_genomic.fna.gz	1.9985	2.3832	99.44	50.765	NA-NA	HIGH	NA-NA	37	37.068	16556/19703	99.44	NZ_DS362249.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_32, whole genome shotgun sequence
real_gut_reads/dedup_SRR6075232_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/406/815/GCF_001406815.1_genomic.fna.gz	1.8365	1.5475	98.77	46.649	NA-NA	HIGH	NA-NA	34	32.797	9724/14285	98.77	NZ_CVRR01000001.1 Roseburia faecis strain M72, whole genome shotgun sequence
real_gut_reads/dedup_SRR6075232_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/020/605/GCA_000020605.1_genomic.fna.gz	1.7284	1.5067	97.20	43.905	NA-NA	HIGH	NA-NA	32	31.547	5820/14021	97.20	CP001107.1 [Eubacterium] rectale ATCC 33656 chromosome, complete genome
